directorId,movieId
32134,21622
84931,18734
46543,159281
57199,9968
1068112,118628
28781,78478
588689,82279
76813,31983
9054,109008
12160,164990
99032,37835
15671,42731
102601,34082
158634,52038
77810,14105
1202636,217719
20442,369778
65314,11216
4453,250734
1341911,276122
309745,40451
15912,54191
64992,253450
50300,6529
578538,67941
1277102,240634
1210055,44085
228434,36992
64190,13489
1201,10780
19003,38785
225142,35818
87355,107548
133873,37196
1123761,381277
1558425,79908
62872,10075
1093734,227370
8741,108017
641437,21801
58701,11476
1265981,230846
135891,46336
1075513,70748
10099,4689
58189,51497
1214449,102732
29693,16174
143100,49957
91026,24116
1326036,272875
113873,51334
14855,44439
19006,137646
21678,25355
77921,22843
55038,44546
227545,58235
4027,11086
529185,193726
74339,13158
999559,45562
37197,99449
37361,266249
146884,52032
88820,29107
1296088,64931
96801,244956
1204263,260163
110519,179868
1175828,308704
37313,64508
51677,111317
96813,44445
31074,90351
585622,295832
59975,46849
67834,88641
1088670,207413
1978,167
1046509,408290
1195583,84167
232711,250810
1274247,218482
3238,115132
12009,66770
1294988,177564
54526,80280
37876,45598
1083452,303857
10943,131631
21305,51601
64099,36630
155267,64688
1174066,191502
108523,21375
148895,31401
39012,245906
109083,74302
148097,37100
8741,282009
114925,24043
127123,255898
935644,47110
663866,45174
1216479,35703
87160,78093
228794,59075
17281,3604
7588,56549
97555,44224
2000,132654
574846,148536
20024,49709
54644,8346
108893,227877
65734,193893
2963,28028
89193,58081
130313,146047
54040,140823
1414871,319074
1080055,124480
109640,13751
1343380,102256
131468,44783
126597,40623
23964,316152
34580,67659
441784,13140
1093036,436279
1179822,199647
16410,13400
5834,29694
1108201,118778
587783,79678
124092,40562
1162321,179812
223655,61320
1487095,408435
107671,31142
91987,24564
141056,48751
101528,83519
1421243,322614
54614,333658
2303,20017
39168,4956
74105,13023
84034,122884
1821621,359749
142594,42124
21227,48805
7510,61855
152183,27243
5561,77165
25735,9102
1368585,295469
14911,11091
192830,259611
74626,13538
71788,43850
87755,63762
935102,413666
9049,79372
87510,21409
1446709,333123
125544,228634
137903,13654
97612,207260
86932,49057
1310844,265297
13848,53417
97942,127560
40235,4946
2945,334524
72712,451644
1324624,272075
85670,28740
94218,41204
151286,71848
117573,285011
1053420,111969
97652,30888
1067301,118337
591400,79042
1576066,382217
563888,71821
4967,15659
87671,31981
969268,186121
130988,97754
223312,55888
1043983,411009
1445704,97733
81297,83896
57579,9844
1088096,421313
13851,74208
101515,18902
957,4836
563413,71575
935279,323679
52049,9988
128432,126415
127491,179146
109191,20986
628,15080
27992,37526
29715,43750
124635,381034
126809,315439
67767,13841
57530,9379
12058,808
49869,13471
53995,123366
190,209451
1385608,356864
1169736,123581
26959,14837
23442,32334
58689,34803
126125,42521
3776,39239
11195,760
108107,33065
133251,140054
11770,6978
41887,5172
1749,157
23799,217896
39189,303623
1387850,305450
53657,64961
74878,71282
564272,71905
92287,139715
931610,324764
44847,68274
19707,48311
1077548,123235
209950,119288
140244,256273
13015,10493
990400,188589
14773,4931
8823,40639
148658,79950
77923,21832
110468,414767
45989,27244
1057095,398541
31894,42229
1215399,132064
85387,51216
75590,85548
30310,45760
66605,10683
53657,193641
255566,71134
9200,229182
1075781,84626
68424,44407
111172,150247
75589,13795
108106,42657
102445,26748
36043,128564
224884,110001
111736,25475
56353,14863
80602,16781
71522,72083
12698,16938
569201,21508
145475,48763
82194,417004
81085,69636
52443,57157
123017,32242
12936,12151
58294,9434
97355,73515
143998,37360
32327,66027
15488,268009
225586,50506
69987,11604
13953,51367
125071,41002
1395183,308640
81285,62753
12011,28295
15705,43240
30956,68635
119430,57914
1518676,362584
51521,100813
26959,47955
220256,129269
16644,13723
74600,111118
28791,60106
76978,153737
15115,1039
1038036,126947
2176,277388
64992,96712
42365,5965
104727,43692
185050,38381
3401,33446
44878,25360
930926,374173
1577,4723
30956,28279
1243539,40946
92005,24565
23213,8838
70221,11661
127497,15166
1015967,408194
584275,26910
66219,10488
18357,289239
2332,94336
107276,56386
1704,44896
1095442,54051
89674,147621
40199,42885
37770,66966
54033,257084
15488,57251
149619,11155
8929,131074
117615,31393
1821621,250577
67967,50189
10781,291276
69237,26755
22224,7839
273,12165
51601,6962
226771,50671
5696,13783
69912,53741
102709,37019
64141,113148
204725,227859
58728,36108
1215,41513
1324367,271983
107669,31139
956,12779
55439,8359
1024391,89501
107446,187017
146150,37453
64864,44480
1507069,85428
102772,25977
5026,36916
232019,310952
81913,17467
1075464,105503
231550,419471
4109,48409
1146996,323396
22020,41326
1038624,105759
1201,4806
63852,10251
80923,187628
105114,68806
1202472,217590
19069,76200
97017,43868
17361,1539
126599,40623
1494762,365566
56213,122080
1020854,21250
15239,110433
127936,42354
8557,89455
55075,10092
108987,126127
57147,22317
1430116,326723
64195,15379
28898,9314
54248,227348
15175,20545
29625,27448
895202,82935
14692,24086
58021,30301
1199016,55608
132188,57996
47061,40664
73752,95538
18907,77553
1124456,86495
2662,43130
1088581,129115
3304,352494
24560,197936
99667,160254
18738,20325
142594,85633
127823,38874
17208,20236
84981,27805
550338,27204
1168235,311146
82335,214091
25645,92691
33485,9822
78021,15239
1137410,100341
21155,169541
1086267,8985
75753,137968
592012,27009
40199,217172
54590,106135
145701,52274
19717,257176
18175,66120
7767,36206
29433,30872
16862,76350
89154,102632
98019,18987
78053,87881
77101,242131
9855,33357
53177,9757
1039535,320385
1181242,200450
938741,54396
1324367,394499
60438,45757
1660374,409297
6449,18254
9789,12488
46199,334440
42060,126925
92062,391486
575090,228687
137475,47354
32632,83209
145452,72100
81296,17137
32733,10274
1093110,131232
83313,196257
1308988,432607
986834,315723
1123763,270766
70862,41552
59291,294795
54767,61675
12987,14013
13426,64807
104051,13610
1300939,256836
31493,28448
7623,765
14643,38661
8843,18658
138910,47413
1683468,24133
935625,87908
1155484,253849
70738,11648
1203753,218909
114597,35690
240594,65142
31652,3396
25873,354110
72712,11927
34614,66949
7588,20883
27676,32648
1679472,416086
19528,61430
54584,9981
1003245,200580
225149,56901
25826,17921
224875,107257
144821,98914
1437178,362185
3006,67962
158473,47462
18392,79645
1293994,254251
1195182,140489
1066374,118011
65401,62383
33377,68064
997630,331737
1504820,355930
42175,48458
1085050,81660
1243,15867
67259,250638
558299,70386
1086414,196398
1051327,127856
9660,647
55916,303542
1688335,419147
76813,20507
5292,14047
1115333,212721
131319,60003
230642,296917
16862,33489
11037,34614
145053,55727
5216,1665
1285812,381044
201932,116569
18378,39282
26767,32151
132177,83013
136911,23761
29700,35371
7316,263109
145304,55955
16830,38909
56865,60278
44765,9680
18281,11520
1171854,131116
17247,24624
21415,14833
543652,93164
16376,24560
24891,334878
237137,57979
280,63
115143,36041
35256,79750
117120,37223
1614893,392818
1215,9600
934994,96920
16566,32037
1201926,217313
1211779,375355
1041549,107315
1183611,201485
5446,54509
1088494,129067
72891,28067
35325,210092
146793,276518
15127,3478
34682,209406
2689,26486
20781,65497
28615,2861
26648,9545
592303,78359
2559,74402
1311610,265717
30715,330947
9730,648
98132,28138
1013098,97350
1191488,208478
39058,11578
1243,512
1826251,63624
77921,20921
4109,43884
24380,59455
80751,16767
1113222,315057
1422262,323149
141045,20441
1098607,335683
20657,38907
107414,30950
70862,40044
561927,71771
1288836,253337
1189511,206822
966933,169642
58220,21311
57691,24065
59803,62177
639,10742
1214133,50379
26775,50571
1037661,195186
109124,74119
4818,22826
31775,28325
145221,352094
32134,43455
97958,40973
224372,56482
929496,147276
38507,56648
123150,277153
64190,214827
1138163,156965
81799,57258
256841,55700
866266,19887
133518,88562
30678,122677
1082433,126313
15557,10824
39012,48719
228142,58607
587202,141476
143463,46240
1209090,38409
15705,80775
114925,26791
125385,41066
563700,50535
56205,9729
18500,18161
227919,306523
93301,413736
1927,69928
593079,391975
50651,6593
239442,63486
89758,23112
1364983,25693
1102623,135598
1388653,322443
81165,42683
64278,36671
1091281,106230
25558,83831
53861,94066
59023,47201
1513674,348295
20412,109175
232032,60965
35784,8453
1057662,41778
118355,41343
13776,20379
115891,18520
543207,23964
53178,26602
480666,32559
15344,54138
1507226,358901
1212412,131914
56801,293654
27226,10577
21561,14028
1138632,157305
107658,26736
83415,128215
608,11621
63208,14774
225586,117878
1723,9333
1018992,98886
150196,421619
232631,112044
136096,57008
140518,83801
57214,9316
33026,153162
32327,72899
70862,40214
7791,240916
1274339,239417
39758,4880
229765,204007
67753,13154
1444884,332286
99898,128270
52325,55916
95568,50254
99362,36269
7505,126927
110347,152218
78545,291865
237051,63378
21879,50321
114379,398535
107333,152388
108,763
37302,56800
96372,61535
111532,24821
74878,76382
937340,191975
1090,11535
1074446,121510
124635,61341
110922,50541
1158672,176403
21320,125558
937769,410970
227412,49929
4645,8985
93975,25564
47399,41028
115893,113377
96172,60422
67451,233204
72061,56164
38507,114726
1256932,300487
1081485,125553
15912,17133
120493,33018
24577,74474
1749,104301
3224,196355
41040,280640
550163,32742
42741,51871
238822,328739
1292591,255552
108481,20158
34402,114046
91394,194668
126809,65881
1668245,408439
87356,165404
1684555,417877
26134,4459
5029,147886
51627,47638
1370766,296029
488,840
1487626,348929
100345,156360
1452406,332534
82822,18238
82800,30977
35452,40346
104507,29649
69912,261375
1396317,286940
5877,10981
19303,2295
148082,76703
1082434,126315
29433,107081
5655,83666
227237,29004
40199,43533
238156,327225
1325970,272892
186758,348138
18710,8948
1581193,336149
72647,12527
2428,31409
126763,20296
99314,57892
1381188,300600
19665,31681
225941,447236
56207,216457
33883,51997
69488,25403
9200,40221
1091980,377158
89692,64077
156680,441483
80727,16703
100807,28450
16957,52461
1187198,204771
1166937,299851
143296,84171
590243,26642
1024823,241254
45491,88950
112193,37050
138287,47273
95771,90980
146964,44296
119294,87308
1614855,395883
13776,112558
1436122,329289
5030,121975
99273,27930
58159,15227
74730,404791
41040,8985
1140160,158752
33513,71921
5174,8487
47773,23111
8296,197796
1203347,214209
1201,47947
1598047,390319
582899,152100
72757,76203
1118360,174378
36588,266647
122777,39376
47924,6110
67752,116345
3776,32689
1364491,319340
544411,53778
557798,70005
68424,54797
31898,221717
12112,811
227886,58500
138006,114384
105752,31336
3582,92251
67314,10884
1744,43394
1302222,259838
1036843,279588
1011,3549
19665,11527
19224,11171
80260,116351
91628,24448
120227,43984
40235,97844
1232064,301566
589674,51831
1268452,287497
9076,6793
72197,29987
123017,32152
1192146,207909
87059,367326
21506,33734
57130,46697
68,22404
12835,15803
1055182,40146
228071,56232
1906015,111771
84110,261814
1023132,409820
114335,341366
59026,10720
183748,198171
45459,244267
57328,55632
39996,10774
64823,110479
73072,27550
95187,34714
37932,9631
2000,299
937230,88491
120837,227668
127608,42251
555094,357786
592646,81894
1057076,254007
1174204,193976
13848,36208
1598027,390298
1185040,83524
16384,52458
73752,12221
545427,169357
10230,30508
96927,59507
95111,26317
72611,16350
32096,76871
19304,32076
568019,112283
14132,26606
97646,224251
59466,20770
17883,6415
71276,339274
554510,160399
27449,348537
89563,53374
1425660,323315
114352,35253
130610,224087
24949,4141
47773,38731
16837,13477
32427,150249
10051,14228
1250542,429803
587664,279608
61019,10847
102985,29124
90076,41551
102688,29054
65994,10775
1016132,98064
52528,7343
93905,38716
558637,162877
117075,214446
13848,50775
20640,10997
168782,47562
63937,17135
43816,39220
58220,48336
50542,79683
1041478,211714
76998,266856
48980,10628
18308,7096
145022,270909
1049374,110392
225525,254420
102383,28925
174617,42452
3776,51205
102445,14414
144676,14064
227824,58435
11401,38185
586137,76268
12160,80556
5834,34774
14855,120676
63008,330206
52413,44750
22323,100973
113290,18941
112588,34581
1055512,30906
18579,70191
78845,15855
20659,244458
152000,25628
56578,208134
97579,315855
121516,121530
19450,50627
13265,37315
73256,111470
1287732,14449
22467,110260
49555,6007
2461,324786
31511,10313
56401,104718
86783,70590
12160,822
1032,11873
29287,34138
50302,22356
19305,51036
1058048,114018
223551,52850
29808,101598
4109,43517
93194,55951
58689,333344
1420246,294093
77300,23050
52629,433356
1256151,268771
38595,130948
88084,293768
943403,303457
25826,28050
26134,34479
70854,65646
20023,37673
62020,17803
5174,2185
28136,46853
34849,21132
30309,33226
39996,82465
2636,571
102109,113273
239196,64423
105666,29101
31894,68816
35256,16235
15657,20639
62514,17539
110227,362136
957,23483
226608,230217
34402,43135
19457,36375
1051305,411088
226483,27915
1563107,411221
68573,11199
17051,191476
57364,160788
1408735,464207
115677,124847
142398,354251
97860,55681
126566,44488
5066,25512
44866,144436
1074750,121738
1288791,253304
62556,45964
49208,28775
3556,622
137349,94663
4617,410
261224,65489
2725,191703
508,12797
122969,51572
168480,224951
23741,71623
4955,11906
67,180954
67924,84066
31033,69619
1168608,369202
52325,254575
574239,75232
83762,55892
56998,9415
29627,51374
95700,382125
84034,77412
66514,15544
136495,313369
23393,9458
8819,144444
1020854,45974
12329,61461
46203,33997
1081891,125953
57641,63229
76247,109170
1385968,214137
121830,38757
50583,9781
1384087,104172
976028,161796
14520,241754
223823,96087
58097,13791
1373774,297400
16513,38714
994254,92465
225139,363757
119194,37905
1512979,360809
1128881,456098
1675382,414455
133185,438144
122452,39194
1484160,277724
73150,39558
89632,186227
92436,28465
96492,26872
130402,179715
563031,88065
19333,25388
100053,28673
18669,3051
107274,10957
52044,290370
1448550,331745
1352997,281730
83762,33441
77128,125623
101358,28627
125978,41272
1573511,42560
41795,37527
67924,82113
571473,50838
558929,270303
88164,22049
67589,192040
1042011,247645
115666,21383
1461,152760
15663,19338
64681,10222
236380,84104
25950,348025
44644,119820
4410,102524
63174,10086
32082,81217
90492,84355
1417218,193726
16483,23916
1002925,58368
157879,63115
9789,41662
5281,49471
968136,50673
18865,18823
17386,35651
68424,16391
27005,135309
56339,13194
1022794,100024
44725,76875
10586,17768
148601,30002
80226,16261
1284146,248781
1115254,47257
2636,31997
1668440,58891
21958,46717
1221053,447758
72709,44800
1609061,393939
1206345,259728
90363,116609
77815,369697
86004,46681
6295,1631
23677,2300
143722,51281
64030,18414
1181360,200511
1565722,378263
57617,45379
25182,12717
3663,28333
1179792,28500
5763,4595
63943,17263
19093,74088
1429916,30953
43099,339669
236540,37727
59031,44706
37360,44398
70737,11649
114596,35689
16377,425003
40235,25251
1608421,393765
54590,19489
1134,114184
83403,183662
11419,10351
129694,131934
1088162,74121
76171,101733
106652,309875
37361,38171
14086,180680
18907,40957
87877,136080
131785,86186
69392,38720
20921,40954
24279,49125
4109,81396
107762,45943
895870,83195
1083154,370178
2917,95797
37362,24006
8500,995
91376,24221
583479,241855
112400,64976
101528,28669
225148,274626
84354,79255
1127679,80041
96691,26969
937113,89403
34949,300179
38393,43873
996242,215023
21404,50835
60962,38674
143035,15804
75960,209269
19266,49684
115666,346838
21879,2135
18392,54575
73409,344906
48566,269306
1039503,31809
99463,401461
1043312,279159
97131,24837
1141396,159638
8452,895
1274462,205384
1362167,291336
865,9802
19684,133783
1363054,126056
97355,40041
33062,30025
75990,61008
37361,162865
1330046,276137
15309,63287
5128,24273
82714,25476
1533693,367492
1162773,394632
83046,37533
1168119,288710
52934,195589
1045855,51800
85637,128043
143019,70752
608,12429
930697,84312
120871,16427
1317872,362736
138865,47408
1090,106
67753,71996
26134,53868
1301158,259358
4415,7857
1297133,273973
7191,21512
8823,23928
9888,14626
19244,4281
129422,130064
938835,430834
8023,73723
2778,14864
1110102,139038
4410,8430
33806,281238
82461,110901
49450,124504
1670361,37003
96372,70133
65817,10598
86662,367215
144014,27245
30942,255843
30942,3162
132305,25623
580244,27428
56353,19543
110519,148371
1152,10132
3556,3053
141884,161491
25236,41158
59521,225574
2725,42254
68770,51836
1159663,177271
43786,20762
140254,48315
19142,81244
563586,269714
14999,29514
96114,34003
910578,356324
1157584,248553
1184030,171429
58021,101553
1260586,176570
84641,99863
4453,122368
1515483,361597
67358,17166
14132,42035
32983,9672
1614737,395914
974548,114626
14875,17487
29907,38201
67752,31696
147792,97138
974388,47449
115362,36434
108983,37581
21506,25167
586219,79234
19328,25549
589479,80435
72624,105676
23315,299780
88566,22285
145130,18468
24318,66668
1540872,334495
1449267,332749
1755735,441043
1284149,248781
64755,45161
64508,140008
1260210,227350
68457,154073
563577,71622
87673,31775
229263,77939
40007,47517
29808,34943
1579630,87818
95550,51832
1016114,98048
42745,42297
99996,85024
148601,53617
1193597,110282
31033,51322
1027910,318279
998227,401222
1037992,211065
71788,43833
11151,193610
9894,151138
543568,54117
34402,38126
99070,92850
7847,11103
128302,64044
70862,43961
3632,57575
66190,10674
82714,31858
95107,88334
12988,865
62864,433245
42309,40729
1187223,204802
85495,20028
1744,76344
41040,57106
65314,315880
4522,8888
19396,40485
1223175,317744
84110,20604
31898,297505
29504,27917
71943,12253
6220,14587
1144666,197481
57109,17971
27449,236737
99627,302721
2801,5055
139847,57211
14878,37408
1705312,272220
143589,51230
382,45739
32632,56162
69946,11573
11777,18086
85818,20107
1306626,202244
23799,2312
1284967,271677
92888,332212
50651,39465
221388,169836
40199,35543
69801,11546
45421,47510
590770,80957
1128865,149600
35208,4180
235922,47985
221064,425961
1432279,326250
1869,10801
56742,62715
57270,262504
234859,16430
97959,27495
125532,41125
148358,53505
18563,40061
85340,20106
17350,66150
1029052,158519
52172,44592
82413,17831
204484,26397
1016305,12659
59611,86597
72205,72890
1243,696
61290,13690
7256,2043
1142953,160897
128148,55538
71797,214083
38516,4486
1334647,233444
1042389,359413
181870,80188
8403,147747
1517402,361841
1829915,460870
38756,92469
57607,170657
239378,123723
583311,39786
58712,15616
1217656,64202
1084249,79701
24173,9784
512444,266433
91692,24506
64141,38319
94096,70192
52094,24575
29595,3019
938146,90056
73121,118408
47517,100526
26849,14660
113807,35156
225814,140818
4109,34623
1148265,323968
128762,236324
183541,200044
56263,10906
53218,57100
1032801,187927
17447,9786
18598,3107
33064,112705
70500,21641
131489,46469
85204,213914
1024813,100532
105084,107605
67451,109475
998745,125103
12329,299143
550476,72205
48679,380075
240351,126846
18669,18118
165640,14503
21819,10552
95321,299551
1694182,421126
87081,14517
23964,4464
18320,199887
14860,190165
235922,62741
52405,29907
1093719,131792
1035,13251
95375,127872
20789,12652
1036428,113290
552346,43176
931349,68280
1744,28577
1131020,174346
99436,65192
1650890,440266
55735,62843
1184250,202141
1331465,273743
108662,40460
936344,88609
6159,568
82461,71723
64796,35463
222216,78281
88648,22612
32799,87436
97942,73565
1500346,356156
578,9740
1076629,267831
252668,211125
97555,78049
16214,340945
72427,30815
1039544,30139
1327256,273645
5342,70259
587971,157178
265460,63907
96369,107287
62824,36550
97847,108059
52056,30349
85637,60261
65481,43261
65190,19349
1201,3784
58220,48958
5656,44389
1296088,328716
481162,278867
62020,153102
150289,54273
46297,11128
76978,143946
10723,4199
143108,49960
12698,16551
1699168,370664
33026,100528
6011,1987
18356,11674
935453,87817
14999,11683
134032,45682
9855,77765
5345,398
90139,75878
8328,203066
130858,332285
937775,169844
3061,45739
1155547,308024
1151847,98064
19406,99345
6482,8292
15452,60233
14132,33214
8876,19415
51677,32142
1065752,176088
40054,218351
793,35124
1323143,259843
38692,27621
1172460,192023
90583,333287
226051,57393
929386,246308
33062,26838
86037,20406
98199,73931
9868,26444
44765,23587
550489,68184
80537,16455
50583,266880
55499,82507
1311591,265712
1271989,23843
1497110,354667
211659,284689
39298,121873
1070258,75063
68281,22901
24281,67179
550483,53223
589264,125541
1422815,70027
20193,1948
56412,279641
239473,64628
29808,23107
99280,27935
2636,36049
1265614,230588
87055,79218
2294,755
13079,868
56206,49908
36146,215405
56370,8927
37710,10540
148119,13380
74697,23924
43786,9873
1488431,197854
13899,29043
52968,86970
35694,40264
147793,24527
1403494,461297
92893,24955
1041470,81560
119624,374052
140372,48375
12238,51618
64909,11687
25165,34327
87700,33392
134328,362077
176819,63046
134639,58048
67632,102931
70520,14298
130030,104739
29626,80346
2891,27456
1029825,102051
11218,1391
5602,638
105028,27313
80570,33726
163190,86751
116018,23986
18356,16643
3045,10601
10781,20562
592212,81670
90222,30253
1142319,287603
89602,38691
74425,13414
14597,94904
97901,124054
41147,211179
113873,193544
932791,392985
20056,110958
14293,42343
39058,47612
86051,39940
23858,125063
39853,59098
67451,77960
107639,39788
240366,52059
31898,270463
1287732,44560
10885,19274
1723,11474
1376505,298609
1424222,324181
57270,72413
77257,14733
5656,355254
1071,781
1153023,393367
40506,56489
18579,282040
117662,18543
212408,18273
10146,69784
60074,47658
1205467,193040
2303,103475
96337,30074
932661,80837
35689,26352
130709,44408
47792,46776
105105,46342
63550,72240
1121490,18560
1222235,30331
1020742,320061
138867,74225
150347,54300
41039,271718
1178814,198365
89373,38925
107039,309049
1302737,319396
44847,38982
510,587
39058,27655
220518,16666
11435,93313
33190,377290
104688,36613
1,1894
94305,217917
107720,248747
84633,238177
14773,35123
1017209,97795
97017,27118
1184624,184149
17361,421958
96205,254313
223613,366324
110519,78117
1184422,202425
207687,70554
32765,18929
137618,46541
52044,6499
54148,257618
964037,121088
29907,38471
45982,57999
9049,630
133185,45537
111974,91902
23213,75808
1169157,362046
1457752,333886
34740,27972
64114,212950
106779,30688
29802,55628
120905,68649
10249,12615
6012,201018
510,522
73460,271674
130837,26688
1072338,173340
69174,11390
120245,109459
1366270,294086
72496,34019
4346,29257
1053634,82916
1097868,133741
50099,6499
1013032,97310
55152,21176
18864,38055
223,194662
41720,66485
1579720,383526
1055199,69915
1248061,293028
21931,289269
237526,63585
113337,20993
1160570,178222
21544,42472
33377,3632
16040,80680
7087,13932
190,13223
33279,24909
30099,204997
51521,60573
226662,234942
76978,155605
88664,40685
1338623,290862
2428,1859
109857,15189
563824,300596
121256,38759
40940,5066
557111,66194
145701,48594
37361,43876
3776,2786
52443,9388
127716,79833
11641,31150
57303,66045
10346,48764
1322031,376579
72343,83912
225723,46997
54050,33344
91452,431714
38585,324194
15140,11175
288712,37202
1383997,302036
557134,125700
1432389,326241
18378,42597
14643,17761
1035927,106124
96255,27114
37626,298614
1138956,157674
90081,41135
232105,60993
124237,59357
95107,38530
70110,244114
1484923,347647
116832,30309
5572,415
18356,13498
52094,121727
33062,26654
106565,30584
650890,84350
19266,28155
92409,138118
16957,373349
11887,31005
230217,25532
147428,203539
44132,80527
1665174,416124
3974,38442
19069,72898
13265,42664
217174,228165
232623,268712
99437,134679
161858,20337
1191376,208385
99904,270025
11523,104460
40391,62432
1044732,172004
80532,16422
510,32085
237350,75877
1258025,293570
222298,224642
58375,13836
532227,116439
1035398,103970
72496,254679
29888,61540
95687,390396
22467,105859
8823,27725
15127,43445
648,111839
94218,43597
1079368,84187
11435,16442
1037967,8319
73216,12646
28615,48831
112813,163875
549128,43685
78053,111312
16487,9834
357113,126043
109744,157050
1157585,174946
7796,84242
47399,30126
55790,35612
132964,60420
126467,16700
607,48336
8965,337747
239672,137182
71378,330333
86051,86297
1185975,365709
1763968,66787
41671,10294
12028,11866
34402,144852
52576,8439
81675,61203
88309,163676
93587,29584
136164,34216
472630,73939
74429,14583
147709,103640
21677,10748
50739,42764
554948,44092
40243,4951
68616,123581
1218992,332340
21705,26850
59027,252838
100036,3059
1333145,278111
148082,65534
59523,55134
1169976,166161
9855,63888
111416,65213
1927,46828
563909,15822
24970,297482
74878,42401
69315,29263
8635,51367
584527,49636
107301,40043
560039,224339
1152634,402693
74671,13567
78185,15265
237402,42499
76021,24799
125071,41004
1667679,139712
83189,36940
937430,33429
16544,42451
1329731,273511
34264,148757
1064947,250653
1087685,292834
1266207,49785
3238,44657
83198,26326
913688,82627
40184,116385
11614,745
1049375,110392
118471,18425
76453,306964
56375,387801
8568,34588
149119,73290
1065698,104398
453,394689
73256,29142
1171897,361146
13484,27997
545720,47893
84981,39899
1514633,109581
6038,42684
1549168,292214
54441,26371
4065,288
98103,49020
35734,325358
128291,72211
37932,8409
607,1494
110618,318850
1194774,210966
9622,88751
26850,24330
31497,175027
103393,68822
27226,47327
17387,65513
74878,205463
7767,23330
935137,87415
1737809,434711
67767,11006
161229,45256
66224,47956
150150,116488
39009,169726
80482,33076
589012,376424
143079,16010
557936,80089
65452,11159
227466,58166
118343,121992
133423,139582
78922,21571
96627,63691
57851,33994
42274,10918
35452,34800
77709,15018
1342845,37030
90585,84173
89794,122252
70520,22908
4387,51971
73112,12612
587204,101362
933169,86324
22301,459295
94831,60932
12891,16320
176041,69778
1109734,138686
82678,81178
113411,35297
136396,51476
110347,144410
1158459,94067
1186095,381255
1016054,86497
4586,9597
16214,63139
7483,117343
35904,72822
1071,1427
74863,15359
115893,36676
1074159,384669
240740,317655
67268,14460
1046587,167956
64831,27766
72646,12527
80523,295887
110227,62883
28615,54898
4066,3012
1152108,169747
77921,39056
137903,15657
25340,157690
1021810,161187
21669,78210
71307,15438
64278,80301
5216,291351
10231,36229
82800,15734
18738,85613
86004,40824
84074,422550
73153,48336
65193,400174
21477,362057
90,284286
8500,3088
123738,232420
71174,12130
60923,9955
115598,146563
1443611,331962
22323,228987
66795,10790
81165,152986
31310,22048
230167,125952
95890,26631
37770,28190
81220,83706
114484,296288
1203057,310589
85549,20064
524741,65992
15389,2574
29078,4629
874546,449696
11528,45215
107490,31011
930706,84330
928979,82939
559774,405671
4522,1591
566987,346570
95329,26398
1115350,141760
16672,16191
1350796,355111
40542,8440
19303,2294
1066813,327016
30149,24736
106345,43649
65934,10951
1791780,307127
103008,157380
45279,59101
1373071,60645
545583,104086
80999,18122
130140,14108
51516,61382
138006,114412
930628,78307
131870,100529
11688,50294
2636,12684
112078,32588
91343,24200
1341218,281826
75913,321191
67897,51261
1169157,359471
96199,70845
1152013,169798
127330,41914
1083369,179159
122583,110972
190,10650
13980,44098
3030,31504
1116302,142118
563698,63840
16853,10950
548644,67387
88056,21026
1060140,361705
47820,10086
229695,59726
81749,107693
10249,78143
1022759,17275
1035,27064
213613,55245
7678,9308
8500,11697
8500,100605
143593,26280
4014,71679
99859,340243
37197,157174
15175,121052
1190262,53194
30207,50855
1512118,360604
188897,18557
30021,3065
88796,210737
70334,12481
84981,155724
122348,25988
152414,257245
69646,49717
933276,241619
146599,70965
1686196,417321
114636,171492
236362,62978
53334,283591
1150,9586
1449139,327674
11434,13757
96631,54225
1272719,226673
1204338,205724
20556,38080
40235,83788
45407,39053
76978,161267
1140584,159151
1197214,212849
30052,257450
571455,73529
3632,37749
26882,46164
84437,146955
17281,33851
25317,36236
1426388,320703
10001,20853
938618,113432
99314,30634
19069,5592
145605,196789
591273,259468
1284128,248781
23799,7916
190495,198491
109537,33314
51851,225886
581423,77246
5369,14326
60860,9953
2636,30159
59521,241554
122186,39103
57917,10470
935179,87436
201393,198312
132364,50724
105866,394260
81116,63004
239542,86664
114380,305594
11428,3170
225974,145316
2303,76406
94787,21299
77211,14289
24,55457
13848,3082
126501,41419
50719,18009
65470,36712
71056,191476
1247742,227200
1242123,312796
61244,319924
1024313,151509
1188,1963
3388,2898
125090,70609
231756,72977
58375,256961
81809,13592
62048,10545
96813,122479
11448,20504
1017275,98277
80602,239650
120691,38553
29626,20499
112632,17174
57314,11886
124635,25967
55668,147729
76381,32552
22467,30997
49892,58402
14999,29787
1118963,210250
1085916,127901
88837,56192
39463,31672
5691,3170
83942,282996
4410,43100
89914,46014
592318,339739
1194907,211052
1427193,320005
72258,71885
1193421,76010
39298,55562
72205,2771
56210,83505
543250,356842
1173779,193450
1171420,377276
235112,313556
67632,17241
14606,35436
13367,42904
1417768,320917
15217,209112
223526,55998
42994,205587
19069,55035
38689,21948
173653,95758
84165,30690
68424,79401
84036,33301
19328,15876
145605,84912
56512,37958
78064,68419
553555,32163
138867,84642
2690,37165
27148,224937
88039,207768
57727,18257
138867,98106
118020,37558
70111,445224
4014,1576
1178880,391004
62826,255324
1054723,112383
27005,285423
865,9737
440517,98369
94063,79997
8820,38715
110227,165402
270361,164041
123969,38761
46791,253155
1133446,247504
81749,117406
133518,61475
223965,161545
559566,228407
5665,253310
19528,74286
