movieId,movieName,movieDuration,movieBudget,movieReleaseDate
109264,Un marido de ida y vuelta,94,0,08-26-1957
10907,Lavoura Arcaica,163,0,10-29-2001
32020,Backdraft,137,75000000,05-24-1991
63244,Ronal the Barbarian,85,0,09-27-2011
85340,Catalina Caper,84,0,12-01-1967
29491,Karate-Robo Zaborgar,114,0,10-15-2011
31937,The Guide,120,722083,11-12-2014
27019,Los Marziano,0,0,04-10-2011
179111,Keeping Mum,103,169000,12-02-2005
339994,Don't Hug Me I'm Scared 5,6,0,10-14-2015
191487,What's New About Love?,121,0,02-09-2012
80090,The Card,85,0,02-25-1952
103,Ghost Adventures,87,0,07-25-2007
704,Troublemakers,107,0,11-25-1994
27759,Batkid Begins,87,0,06-26-2015
78326,Talvar,132,0,09-14-2015
120399,The Target Shoots First,70,0,03-09-2000
427,A Stolen Life,109,0,07-06-1946
412205,True Crime,127,0,03-19-1999
9440,Fudoh: The New Generation,98,0,10-12-1996
85236,Jönssonligans största kupp,99,0,02-03-1995
136576,Carnival of Souls,90,2000000,08-21-1998
57248,Overdrive,93,0,06-29-2017
288504,House of Bones,90,0,01-16-2010
31502,Michael Che Matters,60,0,11-25-2016
30416,In the Soup,93,0,10-23-1992
259246,The Ocean Waif,40,0,11-02-1916
87481,By the Sword,91,0,10-07-1991
69417,Mr. & Mrs. Incredible,100,0,02-03-2011
30734,This Is Elvis,144,5000000,04-04-1981
58483,The Adventures of Robin Hood,102,2033000,05-13-1938
346472,Foxes,106,0,02-29-1980
403368,Classic Albums: Deep Purple - Machine Head,100,0,12-02-2002
283384,A One-Way Trip to Antibes,105,0,09-30-2011
347127,The Possession of Joel Delaney,105,1300000,05-24-1972
211411,The Split,91,0,11-04-1968
38267,Celine and Julie Go Boating,193,0,09-18-1974
22484,A Field in England,90,0,07-05-2013
145081,The Good Neighbor,98,0,09-16-2016
46261,Getting Gertie's Garter,72,0,11-27-1945
315846,Noose,76,0,09-28-1948
68337,Taxi Driver,114,1300000,02-07-1976
14233,A Hard Day's Night,88,560000,07-06-1964
161495,55 Days at Peking,154,17000000,05-06-1963
42316,Black Thursday,100,0,02-25-2011
92193,The King Is Dead!,102,0,07-12-2012
245963,Mon oncle,110,0,05-10-1958
11546,Past Life,110,0,12-01-2016
413762,Primary Colors,143,65000000,03-20-1998
115871,Chosen Survivors,130,0,12-05-1974
51594,Counselor at Crime,0,0,08-30-1973
42401,The Movie Hero,98,475000,03-08-2003
58655,Bridge and Tunnel,95,0,04-30-2014
10387,Samurai X : Reflection,90,0,12-12-2001
126555,Stanley Kubrick: A Life in Pictures,141,0,05-02-2001
1392,Chasing the Devil,84,0,03-07-2014
291861,Quitting,114,0,09-07-2001
28466,Villan,157,500000,12-05-2002
268854,Crisis,93,0,02-25-1946
14673,A Family,102,0,02-24-2011
43462,The Zohar Secret,124,0,01-01-2015
256118,Havenhurst,80,0,08-22-2016
416251,The Calling,108,0,08-05-2014
36175,The Charnel House,90,0,11-04-2016
230182,Musicwood,80,0,11-13-2012
30640,War-Gods of the Deep,84,0,05-26-1965
11971,Tongan Ninja,83,50000,11-08-2002
4348,The Killing Machine,100,0,01-11-1995
18585,Don't Be Afraid of the Dark,99,25000000,11-06-2010
271724,Our Little Sister,128,0,06-13-2015
35396,Doctor in Distress,102,0,07-30-1963
140420,Film Noir,97,0,03-02-2007
45215,Roommates,108,22000000,03-01-1995
159988,The Referees,77,0,08-10-2009
390837,Shiva,119,0,09-15-2006
28567,Milk?,58,0,09-01-2014
48643,Police Academy: Mission to Moscow,83,0,06-09-1994
220494,The Levelling,83,1282545,05-12-2017
26955,Match,117,8000000,05-01-2012
86326,The Statue of Liberty,60,0,10-26-1985
21381,Since You Went Away,172,0,07-20-1944
111459,Parade,84,0,12-18-1974
295581,The Emperor and the Assassin,162,0,10-08-1998
183111,Princess Goldilocks,74,0,01-28-1973
7520,Born into Brothels,85,350000,12-08-2004
65034,The Wild McCullochs,93,0,05-21-1975
63831,The Survivors,103,0,06-24-1983
11428,The Thin Yellow Line,95,0,03-06-2015
193704,Savage Streets,92,0,08-30-1984
80837,Panic,91,0,01-15-1947
267466,Bad Boy,86,0,02-22-1949
11016,Christmas List,84,0,11-25-2016
45044,Turtles Are Surprisingly Fast Swimmers,90,0,07-02-2005
187422,Crashing Las Vegas,62,0,04-27-1956
146631,The Man Who Changed His Mind,66,0,09-11-1936
11296,Much Ado About Nothing,111,8000000,05-07-1993
392554,Pride & Prejudice,135,28000000,09-16-2005
75612,The Ramen Girl,122,0,02-08-2008
288931,Hippocrates,101,0,09-03-2014
11399,The Island,96,0,12-29-2009
21138,Paperman,7,0,11-02-2012
10771,Swamp Water,88,0,10-23-1941
13949,The Institute,92,0,10-11-2013
128311,Stephen Lynch: Hello Kalamazoo,92,0,03-21-2016
170277,The Macomber Affair,89,0,09-17-1947
37985,Piccadilly Jim,97,0,04-22-2005
210913,Bettie Page Reveals All,101,0,11-22-2013
130134,Oasis,132,0,08-09-2002
39513,Phantom of the Mall: Eric's Revenge,91,0,12-01-1989
104449,Rabid Grannies,90,0,01-01-1988
209271,If I Had Wings,89,0,12-01-2013
284457,Whoregasm,12,0,01-01-1988
382602,Cocktail,104,20000000,07-29-1988
9885,Too Big to Fail,97,0,05-22-2011
121823,The Kid with a Bike,87,0,05-18-2011
62131,Sleepwalkers,91,0,04-10-1992
359871,Assisted Living,78,500,02-02-2005
158238,Dead Genesis,98,15000,08-10-2010
123611,Innocent Thing,117,0,04-10-2014
116488,Key Largo,100,0,07-31-1948
166076,Friday Night,90,0,09-11-2002
117767,Call to Arms,84,0,01-18-1973
48453,U.F.O.,101,2500000,12-14-2012
13389,Birdy,120,12000000,12-14-1984
40161,The Days That Confused,105,566000,04-08-2016
284152,Oblivion,124,120000000,04-10-2013
14334,Pump,88,0,09-19-2014
9803,Look at Me,110,0,11-18-2004
267,The Sandlot: Heading Home,96,0,05-01-2007
201643,The Tuxedo,98,0,09-27-2002
88818,Persuasion,93,0,04-01-2007
44333,Under the Bed,87,0,07-19-2012
25251,Up the Creek,83,0,05-13-1958
80992,The Trials Of Darryl Hunt,106,0,06-15-2007
52400,Blood Glacier,98,0,09-27-2013
20122,Lafayette Escadrille,93,0,03-01-1958
13480,Paul,104,40000000,02-14-2011
15156,A Perfect Couple,110,0,04-06-1979
162592,Hateship Loveship,103,0,09-07-2013
79890,Twin Peaks: Fire Walk with Me - The Missing Pieces,91,0,07-29-2014
19623,Sadako vs. Kayako,98,0,06-18-2016
72892,Wolf Creek,99,1000000,01-01-2005
137651,Tai Chi Zero,100,0,09-27-2012
10276,Link,103,0,03-05-1986
55198,My Scientology Movie,99,0,05-05-2016
12811,Stolen Seas,90,0,01-18-2013
4251,Tokatçı,0,0,01-01-1983
10653,All About My Wife,121,0,05-17-2012
285860,Superman: Unbound,75,0,05-06-2013
343059,Eroica,87,0,01-04-1958
351211,The Contestant,84,0,03-15-2007
128410,Righteous Kill,101,60000000,09-11-2008
187782,The Decoy Bride,89,0,06-06-2011
25645,Confession,114,0,07-10-2014
135832,The Secret of Roan Inish,97,0,01-01-1994
30432,Seven Dwarfs,95,0,10-28-2004
30183,Live Flesh,103,0,10-28-1997
15256,Pit №8,95,0,11-30-2010
21886,The Object of Beauty,103,0,04-12-1991
452166,The Living Playing Cards,3,0,01-01-1905
15613,Borsalino,126,0,05-19-1970
31074,Two Queens and One Consort,102,0,10-01-1981
32620,Yoroi: Samurai zombie,0,0,06-30-2008
114606,Damnation,116,0,10-20-1988
51049,Ricky Gervais: Out of England - The Stand-Up Special,72,0,11-15-2008
12158,Illegal Tender,108,0,08-24-2007
74842,Mumbai Pune Mumbai,0,0,06-11-2010
72847,The Lumière Brothers' First Films,61,0,07-18-1996
65002,Khodorkovsky,111,0,11-17-2011
107203,Drona,150,15000000,10-02-2008
26752,Air Crew,144,0,05-19-1979
273632,Kings Point,40,0,01-01-2012
37571,What About Bob?,100,35000000,05-17-1991
32221,The Munekata Sisters,112,0,08-08-1950
401060,Birdwatchers,104,0,08-31-2008
175339,Veer-Zaara,192,7000000,11-12-2004
364426,The Seven Year Itch,105,1800000,06-01-1955
157683,Guidance,83,0,09-04-2014
174759,Hollywood Adventures,0,0,06-26-2015
27303,Blair Witch,90,5000000,09-15-2016
761,No One Will Play with Me,14,0,01-01-1976
79072,Bedevil,90,0,09-11-1993
39428,Wing Chun,93,0,03-24-1994
49872,Moon Man,95,12000,12-19-2012
413736,Army of Crime,139,10000000,05-17-2009
31676,Zombies on Broadway,69,0,05-01-1945
379925,200 Cigarettes,101,6000000,02-26-1999
390298,No Blade of Grass,96,0,10-23-1970
150396,The Reagan Show,75,0,04-22-2017
349158,Fire in the Sky,109,19885552,03-12-1993
57698,The Wave,44,0,10-04-1981
252724,The Drowning Pool,108,0,07-01-1975
26679,Cockneys vs Zombies,88,0,08-31-2012
51182,Pontiac Moon,113,0,11-03-1994
13759,Vampire in Brooklyn,100,14000000,10-26-1995
391629,Legend of the Millennium Dragon,98,0,01-01-2011
106414,The Unfaithful,109,0,06-05-1947
2694,The Circle of Deceit,108,0,10-15-1981
140605,Xingu,102,0,04-06-2012
19265,Silent Wedding,87,0,02-18-2009
41245,La petite reine,108,0,06-13-2014
309298,Death Machines,93,0,09-14-1976
11170,Rambling Rose,112,7500000,09-10-1991
10220,Mercy,82,0,06-04-2016
42307,Mad Love,82,0,09-09-1921
32005,Fear Itself,88,0,10-18-2015
52612,For a Book of Dollars,0,0,01-01-1973
26781,The Sea Bat,73,0,07-05-1930
51422,Hideaway,103,15000000,03-03-1995
35025,The Wing or the Thigh,104,0,10-27-1976
26298,Falling,88,2705100,09-08-2006
3596,The Neon Bible,91,0,08-23-1995
35939,Hansel & Gretel,89,0,10-16-2002
278086,Monster High: Welcome to Monster High,73,0,08-27-2016
253277,Desperate Hours,105,0,10-05-1990
115877,The Answers,8,0,02-06-2015
50126,The Happy Film,95,0,04-16-2016
57655,The Red Spectre,8,0,01-01-1907
177085,My Little Pony: Equestria Girls - Friendship Games,72,0,09-26-2015
78323,Gold Diggers of 1937,101,0,12-28-1936
96985,Mary and Rhoda,86,0,02-07-2000
357940,Spookies,85,0,05-14-1986
74122,Sex: The Annabel Chong Story,86,0,02-11-1999
158589,The Nutcracker Prince,75,0,01-01-1990
96599,Baaghi,133,0,04-29-2016
61581,We Were Once a Fairytale,11,0,06-17-2008
306,Tuya's Marriage,96,0,09-21-2006
68146,Certain Fury,87,0,03-01-1985
331075,Whatever Works,92,15000000,06-19-2009
28062,Peppermint Candy,130,0,12-31-1999
22390,Don Verdean,96,0,12-01-2015
11215,We Are Marshall,124,65000000,12-12-2006
115782,Rounders,121,12000000,09-11-1998
28324,Road Train,90,0,05-28-2010
84734,Breaking Point,93,2500000,12-04-2009
169726,Le créateur,92,0,06-16-1999
259634,Running Turtle,117,0,06-11-2009
157544,Agent Red,95,0,01-01-2000
31278,Le Mac,90,0,02-16-2010
29415,Here and Elsewhere,53,0,09-15-1976
66707,Things to Come,100,0,02-20-1936
157827,Glorious 39,129,6000000,11-20-2009
33344,Altman,95,0,08-01-2014
50010,Sequoia,86,0,03-09-2014
19596,Fantasía... 3,85,0,01-01-1966
68097,Fallen,84,0,07-23-2006
11167,Spin,90,5000000,01-26-2007
20025,Late Last Night,90,0,06-20-1999
16346,Bablo,89,0,10-13-2011
228216,Hot Summer in Barefoot County,90,0,07-01-1974
24940,Mr. Six,134,0,09-16-2015
1382,The Bigamist,80,0,12-03-1953
41171,Six Acts,100,0,06-06-2012
21851,Eden,98,0,03-11-2012
91266,California,98,0,09-16-1977
158967,Beverly Hills Cop III,104,50000000,05-24-1994
19095,Man from Deep River,93,0,08-07-1972
26728,Twilight Online,95,0,09-04-2014
51578,When Darkness Falls,133,0,10-20-2006
86363,Pardners,90,0,08-01-1956
13256,Baby Boom,110,0,09-17-1987
14012,Jobs,128,12000000,08-16-2013
238,Emmanuelle and the Last Cannibals,85,0,10-21-1977
2157,Venetian Bird,94,0,10-01-1952
162382,The Gypsy and the Gentleman,103,0,01-15-1958
26792,Big Man - A Policy for Hell,90,0,12-30-1988
20676,The Vatican Tapes,91,13000000,07-24-2015
254936,The Pumaman,90,0,02-14-1980
66733,La Bête Humaine,100,0,12-23-1938
306745,Johnny Apollo,94,0,04-19-1940
20105,Louder Than Bombs,109,11000000,05-18-2015
60993,The House of Yes,85,1500000,10-10-1997
47364,Innocent Steps,110,0,04-28-2005
26513,Electric Dreams,92,0,07-20-1984
359460,Mohawk,79,0,04-01-1956
333123,Peeping Tom,101,150000,04-06-1960
120862,Thieves' Highway,94,0,10-10-1949
46421,Center Stage : Turn It Up,95,0,10-30-2008
10674,Molly's Way,84,0,03-16-2007
38007,Head Over Heels,86,14000000,02-02-2001
85394,Me and You and Everyone We Know,90,0,06-17-2005
114922,Noel,96,0,11-12-2004
113105,The Lost,94,0,01-01-2009
38727,Lioness,82,0,01-01-2008
9815,House Hunting,102,0,03-05-2013
117751,A Virgin Among the Living Dead,79,0,11-15-1973
51091,Garfield's Fun Fest,79,0,08-30-2008
9722,Happy End,71,0,09-01-1967
73943,Gun The Man Down,76,0,11-15-1956
39123,Mutant Chronicles,111,8000000,08-07-2008
11912,Flicka,95,15000000,10-20-2006
68551,The Godfather,175,6000000,03-14-1972
84496,Lost in Space,130,80000000,04-03-1998
248513,To Bed or Not to Bed,0,0,12-22-1963
122487,The Storm Gate,208,0,02-12-2006
81782,Deep Cover,107,0,04-15-1992
40855,Girltrash: All Night Long,85,0,02-10-2014
336681,Finding Rin Tin Tin,90,0,08-15-2007
34905,Freeheld,103,7000000,10-02-2015
91041,The Story of the Kelly Gang,60,0,12-26-1906
55063,Salla - Selling the Silence,70,0,03-11-2011
43461,Metalstorm: The Destruction of Jared-Syn,84,0,08-19-1983
157375,Punishment Park,88,0,05-09-1971
71186,The Accidental Detective,120,0,09-24-2015
81313,Jackrabbit,101,0,04-18-2015
146730,The Animal Kingdom,85,0,12-28-1932
24243,Please Murder Me,78,0,03-01-1956
147164,Mulan,88,90000000,06-18-1998
29450,Ira & Abby,104,0,01-01-2006
20316,33 Scenes from Life,100,0,11-07-2008
77770,Scrambled Beer,88,250,03-10-2007
120129,The War of the Robots,99,0,01-01-1978
431458,Susannah of the Mounties,78,0,06-13-1939
127867,Goal! II: Living the Dream,115,230400,02-09-2007
288129,Ustad Hotel,150,0,06-29-2012
73215,Annie's Point,88,0,01-22-2005
365375,Bewitched,102,85000000,06-21-2005
23082,388 Arletta Avenue,87,0,09-11-2011
243352,20th Century Boys - Chapter 3: Our Flag,156,0,08-19-2009
1594,The Tattoo,90,0,08-17-1968
31947,Shades,96,0,10-19-1999
132122,Zig Zag,105,0,05-01-1970
267415,Pablo Escobar: King of Cocaine,60,0,12-12-1998
43464,The Stationmaster's Wife,112,0,07-31-1977
11972,Kurukshetra,0,0,11-09-2000
524,Sex Positive,75,0,06-12-2009
36610,Amor Impossível,125,0,12-24-2015
161024,Confessions of a Pop Performer,91,0,01-01-1975
39885,High Tide,0,0,12-26-1990
239519,Still Bill,78,0,01-27-2010
119001,Odd Man Out,116,0,01-30-1947
149043,The Lifeguard,98,0,08-30-2013
189005,The Rifleman of the Voroshilov Regiment,95,0,04-19-1999
18692,Squint Your Eyes,88,0,10-24-2003
273149,Alice's Wonderland,12,0,01-01-1923
125498,As Melhores Coisas do Mundo,100,0,05-22-2010
177047,Assassin of the Tsar,104,0,01-01-1991
76804,The Marathon Family,92,0,01-01-1982
10112,The City of No Limits,125,0,03-01-2002
403173,Women,106,0,06-06-1965
40165,No One Writes to the Colonel,118,0,06-04-1999
99312,Dreamfish,80,0,12-22-2016
264085,The Brass Teapot,100,0,09-08-2012
61892,Liz in September,100,0,10-02-2014
201765,Claustrofobia,90,0,05-24-2011
20481,Sunny in the Dark,91,0,05-01-2015
137748,The Invention of Lying,100,18500000,09-13-2009
295886,Where Hope Grows,95,0,04-06-2014
31040,A Shot in the Dark,102,0,06-23-1964
287821,King Kong Lives,105,10000000,11-21-1986
20916,Chains,90,0,10-29-1949
273202,Rot ist die Liebe,85,0,01-17-1957
20153,Sinbad il marinaio,116,0,01-13-1947
61108,Don Camillo,107,0,03-28-1952
337,Casino,178,52000000,11-22-1995
356054,Wolf,125,0,11-05-2004
55426,Lovely Loneliness,82,0,03-05-2009
207699,School of the Holy Beast,91,0,02-16-1974
33155,Close to My Heart,90,0,10-01-1951
2189,The Big Circus,109,0,07-05-1959
319966,St. Giuseppe Moscati: Doctor to the Poor,200,0,09-26-2007
1406,Pennies from Heaven,81,0,11-25-1936
15192,Fun in Acapulco,97,0,01-01-1963
280477,VeggieTales: Duke and the Great Pie War,45,0,06-01-2005
135337,Kids World,93,0,12-07-2001
51993,Decoding Annie Parker,91,2000000,05-02-2014
85023,The Cat and the Canary,82,0,09-09-1927
9957,The Aristocats,78,4000000,12-23-1970
60994,Pete Johansson: You Might Also Enjoy Pete Johansson,67,0,07-15-2016
199512,Salome,103,0,03-24-1953
254435,Ordinary Miracles,99,0,01-01-2005
242090,Bhoothnath Returns,152,0,04-11-2014
13225,Sunday in New York,105,0,11-13-1963
100024,Three Many Weddings,94,0,12-05-2013
29193,Nightbreed,102,11000000,02-16-1990
26205,The Confession,174,0,01-01-2001
8970,Brotherly Love,89,1900000,04-24-2015
42211,The Situation,111,0,01-01-2006
231510,Catfish in Black Bean Sauce,119,0,06-09-2000
255940,Style,159,0,12-28-2001
4676,Mother For Baby Mammoth,8,0,06-01-1981
87936,Where Danger Lives,82,0,07-14-1950
300179,Emmanuelle 6,80,0,07-06-1988
405621,Monsieur Ibrahim,94,0,12-03-2003
119283,Curtis's Charm,74,0,09-18-1995
45692,Broken Blade: Book One - The Time of Awakening,51,0,05-29-2010
29107,Punk Vacation,94,0,05-01-1990
61925,Galaxina,95,5500000,06-06-1980
193827,Tomboy,91,0,11-14-1985
159667,Compared To What: The Improbable Journey Of Barney Frank,87,0,04-27-2014
58365,City Slickers,112,27000000,06-07-1991
118658,The Grey Zone,108,0,09-13-2001
13730,The House of Fools,93,0,09-10-1985
50106,The Girls,100,0,09-16-1968
15039,Terri,105,0,07-01-2011
83221,A Name for Evil,74,0,01-01-1973
79475,The Benchwarmers,80,0,04-07-2006
65485,Guinevere,104,2600000,09-04-1999
3048,The Forbidden Christ,0,0,06-08-1951
34233,The Boy in the Mirror,78,0,06-19-2014
90992,The One I Love,91,0,08-08-2014
44566,FernGully: The Last Rainforest,76,0,04-10-1992
22414,Bloodwork,100,0,05-10-2012
73963,The Spanish Prisoner,110,10000000,09-08-1997
3087,The Desert Fox: The Story of Rommel,88,0,10-16-1951
46920,The Out-of-Towners,90,75000000,04-02-1999
53472,Killer Nun,82,0,05-09-1979
31287,Inseparable,120,0,04-27-2013
32305,In Order Not to Be Here,30,0,01-01-2003
35926,Grande école,110,0,02-04-2004
75001,Beautiful Stranger,89,0,07-13-1954
388191,The Lion’s Mouth Opens,28,0,01-18-2014
169840,The Miki Howard Story,81,0,06-12-2016
18869,Parker,118,35000000,01-23-2013
77241,Paid in Full,98,0,02-15-1950
79319,The Grapes of Death,91,0,07-05-1978
10585,The Cop in Blue Jeans,95,0,03-11-1976
30143,A Beast at Bay,17,0,05-26-1912
295469,Molly Maxwell,91,0,01-06-2013
75311,Just Call Me Nobody,119,10000000,12-03-2010
7340,10 Minutes,10,0,01-01-2002
48110,Black Box,90,0,11-02-2005
221800,A Trick of the Light,79,0,11-28-1995
76851,Against the Dark,94,9000000,01-01-2009
34038,The Forsaken Land,108,0,01-25-2006
79118,The Green,90,0,11-22-2011
14410,The Dinner,126,0,09-03-1998
4133,The Great Global Warming Swindle,74,0,03-08-2007
152539,Adventures of Don Juan,110,0,12-01-1948
7453,Toilet,109,0,08-28-2010
42188,Anjaana Anjaani,151,6400000,09-24-2010
25366,Postcards from the Edge,101,22000000,09-12-1990
358881,Creature,95,3000000,09-09-2011
1963,Yankee Doodle Dandy,126,0,06-06-1942
112942,La nostra vita,98,0,05-21-2010
174905,De Flat,0,0,04-21-1994
9434,Eegah,90,15000,06-08-1962
97187,Simon Sez,85,0,01-01-1999
64133,Baby Face Nelson,85,0,12-11-1957
22551,Mollo tutto,0,0,03-31-1995
358725,Mythica: The Iron Crown,0,0,05-14-2016
50210,Good Fortune,70,0,06-01-2009
81622,Jimmy and Judy,99,0,01-01-2006
32611,Bir Avuç Deniz,0,0,03-11-2011
275054,The Incubus,93,0,08-27-1982
24150,Child's Play,87,9000000,11-08-1988
28055,Lupin the Third: The Secret of Mamo,102,0,12-16-1978
378441,Made in Bangkok,75,0,03-09-2015
159166,The People vs. George Lucas,93,0,03-14-2010
66487,Carrie,98,1800000,11-03-1976
7096,Phaedra,115,0,01-01-1962
17704,Money for Nothing: Inside the Federal Reserve,104,0,09-06-2013
2433,Grand Slam,121,0,09-28-1967
215211,Magical Mystery Tour,55,0,12-25-1967
273651,Hamsun,159,0,04-19-1996
347763,Notorious,122,0,01-16-2009
38087,Blow,124,53000000,04-04-2001
299143,L'Allée du Roi,240,0,01-01-1995
104473,The Hitchhiker's Guide to the Galaxy,109,50000000,01-15-2005
20975,Never Let Me Go,104,15000000,09-15-2010
428355,Methadonia,87,0,10-06-2005
42001,Made in France,94,0,10-27-2015
142373,The Bow,89,10,05-12-2005
37137,Life Is to Whistle,106,0,12-05-1998
335409,The Young Lady and the Hooligan,35,0,05-01-1918
166680,Grosse Pointe Blank,107,0,04-11-1997
9098,Cyber City Oedo 808,149,0,01-01-1990
78546,The Lorry,76,0,05-27-1977
10947,Believers,95,0,06-11-2007
87204,Saint Amour,101,0,03-02-2016
313,Man of Vendetta,113,0,07-01-2010
246699,Cinema Komunisto,100,0,01-29-2010
26129,Babes in Toyland,106,0,12-14-1961
18300,The Bonus,85,0,01-01-1974
12685,Halloween II,105,15000000,08-28-2009
19063,Blood and Black Lace,88,0,03-13-1964
113525,Notes on Blindness,90,0,07-01-2016
308640,Which Way Is The Front Line From Here? The Life and Time of Tim Hetherington,79,0,01-20-2013
273,Streamers,118,0,01-01-1983
17810,Merlin,182,0,04-26-1998
19429,The Living Sea,40,0,02-01-1995
40655,The Young Girls of Rochefort,124,0,03-08-1967
9445,Grace of Monaco,103,30000000,05-14-2014
398452,America's Most Haunted,85,0,05-08-2013
283726,The Lesson,98,0,08-31-2015
303991,Mystery Team,97,0,08-28-2009
59040,The Gate of Heaven,88,0,02-16-1945
231762,The Surrender of Tournavos,1,0,01-01-1897
372640,The Girls,93,0,01-01-1961
4823,Nick Thune: Good Guy,60,0,12-22-2016
37300,The Princess and the Goblin,82,0,12-18-1992
84354,Joan the Maid 1: The Battles,160,0,02-09-1994
42498,The Naked Gun 2½: The Smell of Fear,85,23000000,06-28-1991
109600,Sharkansas Women's Prison Massacre,84,600000,11-04-2015
37006,Avalanche,94,6500000,09-29-1978
14370,Regular Guys,100,0,05-30-1996
339988,The Antichrist,112,0,11-22-1974
160704,High School Musical,98,4200000,01-20-2006
47761,Everyone Loves Alice,113,0,10-04-2002
73147,Snow Cake,112,12000000,02-09-2006
97008,Death Comes to Pemberley,180,0,12-02-2013
17460,Storm Catcher,95,0,09-10-1999
7092,Jet Lag,91,0,10-30-2002
84108,BloodRayne: The Third Reich,79,10000000,11-05-2010
85290,Ikigami: The Ultimate Limit,133,0,09-26-2008
4441,Embryo,104,0,05-21-1976
105778,Songs My Brothers Taught Me,98,0,01-27-2015
88421,The White Sound,107,250000,12-31-2001
9849,Lone Wolf and Cub: Baby Cart at the River Styx,81,0,06-01-1972
73306,Absence of Malice,116,12000000,12-18-1981
157,The Bannen Way,93,0,01-06-2010
170986,Apt Pupil,107,14000000,10-23-1998
59065,The Wooden Bridge,98,0,02-04-2012
52333,The New Girlfriend,105,0,09-06-2014
18790,Demolition,101,10000000,04-06-2016
381277,I due carabinieri,0,0,01-01-1984
283700,8,9,0,04-30-2010
40004,The Very Private Life of Mister Sim,0,0,12-16-2015
444705,Final Analysis,117,0,02-07-1992
122544,The Woman in White,109,0,05-15-1948
71370,Young & Wild,92,0,03-29-2012
421443,The Adversary,110,0,10-27-1970
97481,Shakespeare Wallah,120,0,12-01-1965
27922,Mi mejor enemigo,100,0,01-01-2005
173455,Real Genius,106,0,08-07-1985
241071,The Circle,110,18000000,04-27-2017
395982,The Berlin File,120,9000000,01-30-2013
11121,The Witches of Oz,164,0,01-01-2011
837,Peeping Toms,90,0,06-06-1973
45698,Farmageddon,86,0,07-08-2011
183039,Blame It on Fidel!,99,0,11-29-2006
43258,Van Helsing: The London Assignment,30,0,05-11-2004
72480,Alabama's Ghost,96,0,02-02-1973
4169,The Hawaiians,134,0,06-17-1970
391,Candy,116,0,02-15-2006
294741,Edie & Thea: A Very Long Engagement,61,0,06-21-2009
141055,Wavelength,43,0,01-01-1967
22177,My Favorite Martian,94,65000000,02-11-1999
40829,Karaoke Terror,112,0,11-08-2003
276909,Star Trek III: The Search for Spock,105,18000000,05-31-1984
151732,Frozen,110,0,07-21-2007
44417,Route Irish,109,0,03-16-2011
3479,Astral City: A Spiritual Journey,109,0,05-10-2010
78022,Across the Pacific,97,0,09-05-1942
8128,The Yard,80,0,03-11-2016
81850,Pasolini,87,0,09-25-2014
275355,Never Say... Never!,101,0,09-28-2005
144097,Dave Chappelle: The Age of Spin,67,0,03-21-2017
149347,The Perfect House,84,0,07-17-2012
148536,Trap,84,200000,10-27-2007
139559,Teleios,93,1000000,04-06-2017
44160,The Confession,63,0,07-01-2011
287587,Don't Grieve!,90,0,06-06-1969
102288,Mistaken for Strangers,75,0,09-19-2013
79816,Brightest Star,80,0,01-31-2014
123362,Prevenge,88,0,02-10-2017
80544,Tess,171,0,10-06-1979
46207,Videodrome,87,5952000,02-04-1983
159436,The Hourglass Sanatorium,124,0,12-11-1973
39775,Broken Blossoms,84,0,05-20-1936
39125,Friendly Persuasion,137,0,11-25-1956
42033,Poetical Refugee,130,0,09-04-2000
401840,Breach,110,0,02-12-2007
52109,A Fistful of Dollars,99,200000,09-12-1964
102363,The Falling,102,750000,10-11-2014
115260,Bikini Summer II,85,0,01-01-1992
297853,Autumn,110,0,01-01-2009
17926,Shaolin Wooden Men,97,0,10-10-1976
254474,Deepsea Challenge 3D,90,0,08-08-2014
211139,Alleluja & Sartana Are Sons... Sons of God,102,0,12-22-1972
27273,Hector,90,0,01-01-1987
67183,Dirty Hands,121,0,01-01-1975
33592,My Kingdom,95,0,09-08-2011
228028,The Sorcerer's Apprentice,82,0,03-01-1978
40682,Space Adventure Cobra,95,0,07-03-1982
340187,Memphis: The Broadway Musical,165,0,04-28-2011
51560,All I Want for Christmas,86,0,12-01-2007
422603,People of the Wind,110,0,01-01-1976
15443,My Apprenticeship,100,0,09-12-1939
31611,Till Night Do Us Part,71,0,10-11-2012
80918,Honey,103,0,04-09-2010
78504,Adult Beginners,90,0,09-08-2014
51196,Johnny Reno,83,0,03-09-1966
91265,Thank God He Met Lizzie,91,0,11-20-1997
44351,Painless,105,0,10-09-2012
80662,A Christmas Wish,93,0,11-20-2011
266541,White Material,102,0,03-24-2010
17941,Jaani Dushman: Ek Anokhi Kahani,179,0,08-16-2002
42383,Caged Heat,83,180000,04-19-1974
16520,Love the Hard Way,0,0,03-27-2003
54714,Def-Con 4,88,0,03-15-1985
198240,School's out,0,0,05-30-2017
198491,Love Streams,141,0,02-20-1984
428493,Bedouin,90,0,01-01-2011
8818,Uptown,75,0,08-19-2009
195653,Turn of Faith,94,0,06-05-2002
83868,Undiscovered,97,9000000,08-26-2005
43841,Zombeavers,85,0,10-20-2014
112054,The Lion of Thebes,89,0,06-27-1964
20723,The Flight of Dragons,96,0,08-17-1982
188598,Paganini Horror,82,0,06-06-1989
9513,White of the Eye,110,0,05-20-1988
78294,Back in the Day,94,0,01-07-2014
